,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSTGUG00000000516,533.1516376686494,0.1290743056916022,0.09103514076232908,1.4178514429783138,0.15623414140283337,0.4433992533685464
ENSTGUG00000006544,75.92888685648559,0.13774749139126052,0.10418359510925156,1.3221610489330147,0.18611452843353293,0.48642020526492946
ENSTGUG00000009996,6.169544056405685,0.40077536419239396,0.17082462717478406,2.346121696974812,0.018969912473255815,0.12062412966655497
ENSTGUG00000006313,1.1368724926382319,-0.09340798209589132,0.40249747575326084,-0.23207097614980401,0.8164828872042902,0.9396628706210073
ENSTGUG00000009227,1.6006504459566222,-0.3112095467021548,0.2600233894445951,-1.196852126906323,0.23136419649613438,0.5447250854399164
ENSTGUG00000004765,10.013516672350837,-0.23281346364173716,0.19116893566283383,-1.2178415014683774,0.22328420984852515,0.5360323579764678
ENSTGUG00000007052,883.495893819164,0.021913292182925856,0.05280966255916841,0.414948536328442,0.6781795776050035,0.8811039265819108
ENSTGUG00000015041,114.56162343918656,0.07493555188212275,0.10329483314239325,0.7254530512559436,0.4681741371458542,0.7608440660990422
ENSTGUG00000005163,10.335771967466885,-0.2285050750424798,0.1534781142770663,-1.4888446871973622,0.13652827179722635,0.4126404179029303
ENSTGUG00000016252,126.8714506979939,0.06701815220763614,0.0766856266848281,0.8739336835972598,0.38215436976164907,0.6929279360227105
ENSTGUG00000008244,35.64556810520979,-0.0027729667482409045,0.12512024347121845,-0.02216241490034163,0.9823183987858652,0.9930468304391733
ENSTGUG00000018727,0.0,,,,,
ENSTGUG00000012839,6.043039794953706,-0.7936816004905711,0.20689404837416692,-3.836174151588941,0.00012496580929685552,0.0022596774217522216
ENSTGUG00000016633,0.02397389319322662,0.05437420792599124,2.9424810744642436,0.018479034036231315,0.9852567031258589,
ENSTGUG00000009241,25.695929719244326,0.09729719238410259,0.26104462165711717,0.3727224555191285,0.7093550217624282,0.8950700311443386
ENSTGUG00000006633,1720.4125151421772,-0.0648527512161136,0.01608466542430659,-4.0319614679774665,5.531325758180312e-05,0.0011130249386965883
ENSTGUG00000002833,5831.983678659922,0.02647175230384152,0.037764894520455464,0.7009619023165289,0.48332679117004196,0.7701760438606056
ENSTGUG00000016257,11.246561500119586,-0.04399739638451872,0.14713160606309658,-0.29903429699292944,0.7649138769410407,0.9188509640433994
ENSTGUG00000003672,1973.5983460894367,0.026732456116170544,0.021913476512282582,1.2199094060308917,0.22249921972758002,0.5349454973096807
ENSTGUG00000015775,42.374893004241734,0.12802890768336733,0.16107021324936105,0.7948639608812043,0.42669264011510843,0.7275384711011436
ENSTGUG00000003739,1852.271040682321,-0.0447456792412185,0.02470100958487967,-1.8114919184764358,0.07006473892503425,0.27798623478968637
ENSTGUG00000016214,95.35290105748803,0.25201592917431587,0.09323147590442349,2.7031206653069693,0.006869180452537808,0.05800399680969962
ENSTGUG00000009641,119.14731849942628,0.01657082829178019,0.05771630912992854,0.287108246206053,0.7740294383151185,0.9231622532661031
ENSTGUG00000004387,21.204647649272903,0.06419246986511873,0.1471975041198766,0.43609754288252633,0.6627659598323996,0.872680068909651
ENSTGUG00000012427,324.76026794295694,-0.045692181491186194,0.033561492103601646,-1.3614466648305767,0.1733725776283901,0.46841593171638524
ENSTGUG00000005894,603.7690701240848,-0.0848372106049527,0.04440173730352904,-1.9106732249012666,0.056046587738767514,0.24524613453895372
ENSTGUG00000012435,1223.3528923637843,-0.0009725633939095742,0.030473057364334113,-0.031915517444858335,0.9745394238123004,0.990162451696275
ENSTGUG00000010167,623.3094227744772,0.04018857380956399,0.030136456257769027,1.3335534034199386,0.18235026261946807,0.48113496103170594
ENSTGUG00000012412,947.1305721208835,-0.04618961512766903,0.04950646976942457,-0.9330015923736084,0.3508191461838823,0.6657660334841317
ENSTGUG00000010347,2286.8129199665477,0.03723732637360609,0.021372149555063922,1.7423294871518002,0.08145080655233958,0.3041351093332453
ENSTGUG00000010166,17.04404647184118,-0.0544204590306793,0.11377553838546667,-0.4783142299560482,0.632426569740248,0.855567990274753
ENSTGUG00000014575,4.28205741324548,-0.02946131995314595,0.1858271404659639,-0.15854153424129178,0.8740300949067517,0.9605244092660259
ENSTGUG00000012693,35.11137620755882,0.008727929959176038,0.1092195990095049,0.07991175611637692,0.9363074397051169,0.9789236081758624
ENSTGUG00000008500,275.47719966711213,0.03951118959916095,0.060982107543547076,0.6479144652543563,0.5170402742928273,0.7904470723141125
ENSTGUG00000012907,487.8713580225617,0.07636002406803595,0.07863841781593787,0.9710269635226542,0.331534851679948,0.6505015466496415
ENSTGUG00000002602,0.08035441433249926,0.18418588448034945,1.9668960767351564,0.09364291619620235,0.9253928171827349,
ENSTGUG00000012405,471.20922596035757,-0.008666800983285466,0.035366359223852575,-0.24505776600946264,0.8064117038107973,0.936201987688551
ENSTGUG00000013518,83.97330629996125,-0.864827840110558,0.11703418194021185,-7.389532064678031,1.4734643270987595e-13,9.593765451421733e-12
ENSTGUG00000010753,157.6478837906256,0.03874845318150305,0.06612471792575803,0.5859904495170495,0.5578819328335571,0.8151864679445202
ENSTGUG00000014777,258.7490472073953,-0.18192750824084308,0.09461597059169298,-1.9227991543408192,0.0545052783504753,0.24105071964709168
ENSTGUG00000009262,98.96073820041501,-0.1022163398532513,0.11864107193127686,-0.8615594767422565,0.3889299785551533,0.6986628581968373
ENSTGUG00000009919,119.03581761392026,0.006765966204585689,0.04790208271743035,0.14124576262158484,0.887675795085772,0.9646988232858831
ENSTGUG00000006360,238.39827437586857,-0.2916066905842968,0.05101263885242788,-5.716361614380946,1.0882901931880301e-08,4.293981859021158e-07
ENSTGUG00000011026,98.81584848685496,0.2508231673293296,0.05681064116520828,4.415073693675148,1.00975585673382e-05,0.00024456943834101744
ENSTGUG00000004195,535.0825678824391,-0.024012258918755858,0.03338864022736743,-0.7191745083129771,0.4720334038857831,0.7632572194162188
ENSTGUG00000018405,0.039645483185700645,-0.034406483134667515,2.9407598957683794,-0.01169986138078695,0.9906650742125075,
ENSTGUG00000015092,57.17653074591022,-0.1111743237606961,0.07745540885146071,-1.435333250566135,0.15119215697344565,0.43674333603462945
ENSTGUG00000003802,17.349823225305524,-0.16512531209386883,0.18762669524233025,-0.8800736583917357,0.3788194080375864,0.6889904811913441
ENSTGUG00000016121,0.7078965863765466,-0.13394312758308377,0.5400960267401821,-0.24799872791420902,0.8041353910426516,0.9358081717387894
ENSTGUG00000000829,278.76872828641535,-0.008060663333090556,0.06440375264517571,-0.12515828662189538,0.9003982399594156,0.9675298321923618
ENSTGUG00000009583,8.962507729834583,-0.02694014988719069,0.18518760401479706,-0.1454749092441311,0.8843359245212457,0.9641725283806082
ENSTGUG00000012896,286.19036882577547,0.05531336218384334,0.05557434824897246,0.995303839390794,0.3195885110174984,0.6399992588777503
ENSTGUG00000010859,233.2987957938479,0.008804307389298762,0.05139787592900687,0.17129710576872245,0.863990156092518,0.956834676224227
ENSTGUG00000006798,2381.6932060510876,-0.020483985094261106,0.03555183125875245,-0.5761724324458866,0.5644986367027053,0.819292983211281
ENSTGUG00000006668,1232.5936109782535,0.03678049819980219,0.0271580675389176,1.3543120528401225,0.17563684246046263,0.472076312188327
ENSTGUG00000017763,0.0,,,,,
ENSTGUG00000011744,589.8272446287947,0.000723932064057869,0.020768740984098383,0.03485681027136641,0.9721939200779389,0.9895297603075741
ENSTGUG00000002879,233.60503514898474,-0.09706272994434706,0.08161988637989509,-1.1892044236936834,0.2343592341844839,0.5479567153506592
ENSTGUG00000000726,3201.8561072665198,-0.01984596366768318,0.05849964345697088,-0.3392493098232433,0.7344219255234499,0.9075076528116292
ENSTGUG00000010002,394.3635864633879,-0.07022528479767935,0.04177203422731989,-1.6811554930631165,0.09273271587302363,0.33061732804698246
ENSTGUG00000000850,1050.1117179521686,0.010922400498073713,0.03120702143023835,0.34999817340755074,0.7263400684715686,0.903485932603353
ENSTGUG00000002070,67.90443241089815,0.08154611255496143,0.07506003978547962,1.0864117949846401,0.27729684550321654,0.595862866406962
ENSTGUG00000013677,0.347269439277206,0.5720940492887131,0.6971727080579231,0.8205915731876037,0.4118789492395297,0.7169155444986489
ENSTGUG00000010203,335.80319995686796,-0.10475892634477517,0.037373702928380596,-2.8030116936907534,0.005062783364844101,0.046212741119184636
ENSTGUG00000002909,5.592653813132216,-0.16060219250636928,0.1644028236732278,-0.9768822026170745,0.32862747368854894,0.6481982253144829
ENSTGUG00000005517,482.394639455657,-0.044388926418903976,0.030786022175977226,-1.4418532594165834,0.14934377435107044,0.43370742136603174
ENSTGUG00000001755,927.4721993974213,0.025118518892116876,0.03015763523330788,0.832907444426362,0.4048969308173278,0.7112694956212476
ENSTGUG00000013831,0.08119047602032145,-0.2570296697413087,2.421012033131689,-0.10616620909927041,0.9154504806212703,
ENSTGUG00000008084,11.193859652746289,-3.1822179003242943,0.24024119959037174,-13.245929115198397,4.763499429643843e-40,1.0876021897762822e-37
ENSTGUG00000015750,526.3863968604455,-0.020021981697616695,0.043420006092647345,-0.4611234198100948,0.6447100600640536,0.8624503032688164
ENSTGUG00000006996,154.7209269404765,0.022171036660964743,0.053614964817630166,0.4135232903048415,0.6792232621963633,0.8812713397371211
ENSTGUG00000013861,0.0,,,,,
ENSTGUG00000012257,233.1954881894394,0.045240569672913886,0.28927713331346033,0.15639179341524814,0.8757242054897358,0.9609061447396026
ENSTGUG00000012190,600.2920905204055,-0.011548248267546168,0.13398929475566132,-0.08618784275717842,0.9313170948194547,0.9779676291696526
ENSTGUG00000000425,3.7580974793594826,-0.2990194844292159,0.21083360348162478,-1.4182724171636942,0.15611124640059476,0.4433992533685464
ENSTGUG00000003489,630.9607937734618,-0.06976933095108377,0.045140082208987915,-1.5456181632117605,0.12219681198895695,0.38678340268001826
ENSTGUG00000013934,22.293091822079113,0.8901017191661743,0.13682526078434779,6.505390262468245,7.749193585597647e-11,3.899531650302312e-09
ENSTGUG00000016230,9.573807750404535,0.18057477875072186,0.17345769785218093,1.0410306431289433,0.2978613266531922,0.6189269940067059
ENSTGUG00000011849,742.5199887678209,0.1322344841494305,0.04403650552552282,3.0028378176553905,0.0026747493100681245,0.02857293024679137
ENSTGUG00000007667,1643.8460039123715,0.011093414178433878,0.034023747333465935,0.32604915824549224,0.7443871626250609,0.9116307318318669
ENSTGUG00000004593,459.92826023602186,0.054391598519308915,0.05008950945663482,1.085888025443704,0.277528535351375,0.5960906161919686
ENSTGUG00000017530,85.94727102558038,-0.06374398162491676,0.08059803076744071,-0.7908875814701356,0.4290095957972464,0.7291672772637268
ENSTGUG00000012065,131.9036871536446,-0.1507648135391513,0.07159327965946911,-2.1058514745554158,0.03521725591012533,0.1826901818252003
ENSTGUG00000013623,35.53679675532243,0.0681299361934143,0.17056861489943062,0.3994283252729967,0.6895776263659651,0.885765508794129
ENSTGUG00000002147,1897.4102181827218,0.07983786801028091,0.04390835614847826,1.818284149383895,0.06902071415608563,0.27556789676120547
ENSTGUG00000012533,254.93536705417367,0.12819638562800034,0.05468729065923257,2.3441714534153397,0.019069403024464995,0.12106359681610644
ENSTGUG00000011317,933.8392319546896,-0.007982712727198762,0.03471998205258251,-0.22991696006954013,0.818156297105535,0.9396628706210073
ENSTGUG00000017477,0.10367251914118475,-0.21331048364939498,1.623906704451283,-0.13135636614141108,0.8954934042826961,
ENSTGUG00000014689,0.008029694959897627,0.055046699465601874,2.9442308652417686,0.018696461651651647,0.9850832509555941,
ENSTGUG00000002474,8.56986252605919,-0.09519593806302605,0.1835419714930036,-0.5186603221522812,0.603997635524103,0.8394549008237037
ENSTGUG00000008132,0.16876888900361162,-0.040455481219168414,0.9484334956841913,-0.04265505320432003,0.9659765092810058,0.9882774323150172
ENSTGUG00000015535,59.90653135579457,-0.019627857983193595,0.08220780508965342,-0.23875905653712598,0.811292420238531,0.9377162835137659
ENSTGUG00000002932,2778.8970841252813,0.02438448412925992,0.02342092270576086,1.041141053049206,0.2978100887905688,0.6189269940067059
ENSTGUG00000010818,0.8477091145620373,-0.2941253473238813,0.5355761424023199,-0.5491755962179081,0.5828849501476443,0.8284853135250232
ENSTGUG00000016008,0.5128392127796945,0.6016740572964624,0.5372902921553376,1.119830501464766,0.2627859987581084,0.5804697729220326
ENSTGUG00000013611,114.73914025136531,0.07162513969179186,0.06068431952479448,1.1802907283573834,0.23788460444770843,0.5529178324349575
ENSTGUG00000006323,113.0200572825297,-0.050713445040507246,0.06335217694527873,-0.8005004324367836,0.42342091311039165,0.7257191188171701
ENSTGUG00000000280,309.67496983562825,-0.09796099667158331,0.056325623143702805,-1.739190641915434,0.0820012349785843,0.3051921642628293
ENSTGUG00000018182,0.0675579928162871,0.2285756818613119,2.213399445666154,0.10326906076933565,0.917749430234283,
ENSTGUG00000017772,0.17384216715240702,0.048996637649169165,2.0148731363817163,0.024317480224664026,0.9805993700508694,0.9924808565961988
ENSTGUG00000007610,130.5375358462131,-0.052391333599354384,0.057720009942484364,-0.9076806059382215,0.36404699341714375,0.6780444545654959
ENSTGUG00000016270,38.384578675484924,-0.14586567660743066,0.16051770659968168,-0.9087201636340841,0.3634978578865047,0.6773900662148772
ENSTGUG00000016662,0.6561386289804034,0.7447282948551432,0.44561475327703187,1.6712379681741756,0.0946746835134512,0.33428024898043374
ENSTGUG00000014385,1.902140735499238,0.2732684677179116,0.3585092233073175,0.7622355296663128,0.4459194442534711,0.742446300202764
ENSTGUG00000010322,0.10585177422580909,-0.3902002104370443,1.7657604650998495,-0.22098139478673817,0.8251069196932997,
ENSTGUG00000006280,377.59687330196635,0.1484153059728406,0.12509536328276433,1.186417322577849,0.2354575341234768,0.549397103865432
ENSTGUG00000017895,3.8449629933122913,0.11110923200526274,0.2284058293535515,0.4864553252416151,0.6266443727157973,0.8516166307293701
ENSTGUG00000010812,1281.0737934948731,-0.17162811307600712,0.03692536735161991,-4.647973070699264,3.352126625645393e-06,8.913325518253372e-05
ENSTGUG00000013009,85.88177319280972,-0.14478115642660916,0.12207785433723523,-1.1859739607370305,0.2356325829307293,0.5496488693782603
ENSTGUG00000001315,480.4435280364038,-0.03148889415439849,0.05954646300455851,-0.5288121672648785,0.5969357564243405,0.8366133868856371
ENSTGUG00000016653,0.048918063255366455,-0.07879510127978086,2.2986023706184513,-0.03427957018010932,0.9726542159285544,
ENSTGUG00000005854,2394.852912953447,0.0293445642216374,0.041915734201485484,0.7000847004273024,0.4838744099311245,0.770449054000615
ENSTGUG00000010010,153.53614586969712,-0.07987119180594099,0.05420744247135127,-1.4734359003960213,0.14063353595204278,0.4193701449543565
ENSTGUG00000017212,0.23077996948185064,-0.4399707982133076,0.9093138109420097,-0.48384924205376023,0.628492865252076,0.8524873400871915
ENSTGUG00000005950,748.8808382455246,0.11565092354425785,0.03279875356124028,3.526076786068102,0.000421764664454198,0.006363258250320429
ENSTGUG00000013716,0.1362963339495849,0.4902132801011196,1.2996782485694844,0.37718049112592456,0.7060394772936884,
ENSTGUG00000011906,658.0743473877244,0.026218849394970285,0.04324436724908022,0.6062951330506042,0.5443187898980135,0.8063827343497272
ENSTGUG00000003580,84.5614289591519,0.12620011377939178,0.13099128006685865,0.9634237768726174,0.3353348988854087,0.6536691324850438
ENSTGUG00000006653,116.57846022432962,0.2799176712825128,0.14656153749895298,1.9098985727037188,0.05614627388943641,0.24544668382883456
ENSTGUG00000003687,1618.1477872891853,-0.005721186866207554,0.024002057555052556,-0.23836235093950162,0.8116000655318891,0.9377162835137659
ENSTGUG00000006662,554.3398221069627,-0.24643750163478792,0.03128854233307781,-7.876285798531995,3.372563227707703e-15,2.4575222430326256e-13
ENSTGUG00000006193,0.10180312029533391,-0.38952751949545195,1.6271759683547724,-0.2393886875611252,0.8108042010580979,
ENSTGUG00000013132,1241.1394079734564,0.013848064384529301,0.08195005749346712,0.16898175313218342,0.8658109938845461,0.9575758870554134
ENSTGUG00000006598,84.40876227319771,0.1400172805176552,0.07384149451756088,1.8961869804024143,0.057935324165946406,0.25041022282511216
ENSTGUG00000013298,0.01324248952180223,0.09876455345632094,2.943381771500248,0.03355478871705468,0.9732321753245763,
ENSTGUG00000016376,5.390379991532496,0.139583861132734,0.1735098523003511,0.8044722491672108,0.4211242899464457,0.72381133604767
ENSTGUG00000004460,3206.4556250767864,-0.002884308836381931,0.05036509263500105,-0.05726801412408185,0.9543316995525141,0.9845750104312117
ENSTGUG00000007236,0.2839647363572595,0.39672453392976864,1.0365470116717168,0.382736653005194,0.7019150348357952,0.8909828372596089
ENSTGUG00000012955,0.9570369310160948,0.5980482818080248,0.4483530634633607,1.3338779871120412,0.1822438469019838,0.481076558401352
ENSTGUG00000008291,283.5985858669003,0.07460684486352584,0.05083880868556947,1.4675175676314165,0.14223531387258462,0.42226725290467043
ENSTGUG00000008467,716.0105062530662,0.007566945785466429,0.045768318115621355,0.16533152401079224,0.8686830476609713,0.958504165738155
ENSTGUG00000008670,191.88491118612808,0.016528589837782878,0.04578727714484618,0.36098652002160686,0.7181095240744158,0.8989624599934423
ENSTGUG00000007747,5.125749500038931,0.3325619824610045,0.2686215180405847,1.2380318035830598,0.2157042685367252,0.5268588801884109
ENSTGUG00000004003,42.99195155933192,-0.31774992071001407,0.0996140225654626,-3.1898111583758273,0.0014236578807932565,0.01737613510385155
ENSTGUG00000013985,9.197863905105251,0.19223000870059964,0.5431010117264449,0.35394890554434133,0.7233771750322725,0.9019303003678923
ENSTGUG00000003146,5.875861514557074,0.35923892803458685,0.18492724041362887,1.942596056865787,0.05206498371716351,0.234683016892
ENSTGUG00000008389,763.6899908872729,0.14154879338001436,0.08591724931025073,1.6475014565337844,0.09945501707971602,0.3445413134681483
ENSTGUG00000008934,588.6249451467432,0.036687949066126956,0.03635058576255501,1.0092808216565101,0.3128399751054035,0.6336712594601593
ENSTGUG00000000239,0.2223686158106673,0.13374399489123462,0.9453770900182707,0.14147158451729547,0.8874974065200724,0.9646988232858831
ENSTGUG00000013509,0.7241950930092195,0.16941738664854727,0.4185232118521433,0.40479806579616756,0.6856259506658444,0.8844610608952147
ENSTGUG00000014887,0.5851289278951554,1.4702612649003606,0.6719125990128781,2.1881733830565975,0.028656975154856986,0.16073437358394074
ENSTGUG00000011997,13.983313910971795,-0.05097433391922731,0.1341625050765814,-0.3799447087703872,0.7039864586915587,0.8919407501714567
ENSTGUG00000015146,127.64325062145974,0.05123959861961498,0.16899345867457752,0.303204627099115,0.7617339229831694,0.9175021150267579
ENSTGUG00000004040,0.35069463969490544,-0.2695357429082943,0.7364227103424046,-0.36600683156956404,0.7143599779002697,0.8976810935322682
ENSTGUG00000007651,276.86153847418353,-0.03591471995715034,0.038831378713396106,-0.9248891269668063,0.35502358298411263,0.6697613567279878
ENSTGUG00000005466,672.6257482949015,0.13872604729577587,0.0773061959390202,1.7945010178123906,0.07273323630430227,0.28468204307997075
ENSTGUG00000018150,0.08116755046369889,-0.21263842298317284,1.966605366957991,-0.10812460219819742,0.9138968528250168,
ENSTGUG00000013530,47.5955783261373,0.06317423991404049,0.08778853586583821,0.7196183338857112,0.47176002063244105,0.763159895853605
ENSTGUG00000015119,14.034591708490874,-0.0319660714128259,0.2270855547665449,-0.14076664385671114,0.8880542949724014,0.9647219927582629
ENSTGUG00000011896,0.35258698068078764,0.39935394599227675,0.7994265312137636,0.4995505282842445,0.6173915998199051,0.8468610826110265
