,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSTGUG00000015464,0.014434133755955923,-0.1001444411190502,3.5713772913443047,-0.028040846135680825,0.9776295734384841,
ENSTGUG00000018023,0.059050809670459864,-0.10451482116712857,3.562555839277577,-0.029337033826906223,0.9765957908817366,
ENSTGUG00000001873,647.3450581683994,0.2737129344835794,0.06544841172723721,4.18211729299567,2.8880689980848072e-05,0.00013688152096098599
ENSTGUG00000006638,15.588943549782883,-1.9241177360770731,0.2486982841026643,-7.736755173118865,1.019861794494592e-14,1.7893558779636673e-13
ENSTGUG00000008621,2.4599593531708495,-0.8622844380073547,0.3265443064941168,-2.6406353467470116,0.00827507322973006,0.022818414490482698
ENSTGUG00000007438,428.0712803994125,0.0137450701547856,0.03870204888665972,0.35515096875202945,0.7224764946438061,0.8357107129009681
ENSTGUG00000010591,40.7101591904502,-0.03490615082563147,0.07598837171920236,-0.4593617422757676,0.6459744167299802,0.7803644382422703
ENSTGUG00000015709,169.29391987805576,-0.11754249859430232,0.04543481930318549,-2.587057688288446,0.00967993844331448,0.0262277319467274
ENSTGUG00000010640,235.00413156721666,0.1258587346482793,0.07455701059664745,1.6880871918158518,0.09139449274965272,0.17831141550017696
ENSTGUG00000000516,533.1516376686494,0.6576984494139784,0.09605543765369531,6.847071498285723,7.537705104913318e-12,9.333019683046686e-11
ENSTGUG00000006544,75.92888685648559,0.5595767825814983,0.11615743270085417,4.817399709776674,1.4544115179505674e-06,8.59397613298327e-06
ENSTGUG00000009996,6.169544056405685,-0.08532114878936116,0.20640853190357825,-0.413360571883812,0.6793424574290863,0.8048332808230021
ENSTGUG00000006313,1.1368724926382319,-1.073047961038817,0.5032551915366933,-2.132214389606707,0.03298922605681943,0.07586724509763307
ENSTGUG00000009227,1.6006504459566222,-0.07887171631489567,0.3238141694355648,-0.24357092357130536,0.8075631497759085,0.891696656920007
ENSTGUG00000004765,10.013516672350837,-0.28955201094507943,0.23223988136157908,-1.246779877975695,0.21247822056231547,0.35117045158856197
ENSTGUG00000007052,883.495893819164,-0.2983948411816169,0.05699440098850622,-5.235511488958235,1.64528589429238e-07,1.1171243320326214e-06
ENSTGUG00000015041,114.56162343918656,0.15507521031203605,0.12444078748475042,1.246176703366167,0.21269952987193497,0.3513666553662951
ENSTGUG00000005163,10.335771967466885,-0.3434269972888929,0.18062200600351944,-1.9013574529905357,0.05725520844808135,0.12123632860948994
ENSTGUG00000016252,126.8714506979939,-0.08518835061532205,0.0908679182554089,-0.9374964481510087,0.3485032499395222,0.5119033841108576
ENSTGUG00000008244,35.64556810520979,0.09792399187919894,0.15233419015676852,0.6428234645054038,0.5203386557770657,0.6785682081735186
ENSTGUG00000018727,0.0,,,,,
ENSTGUG00000012839,6.043039794953706,-0.6147672095882706,0.25550672538588864,-2.4060705590422145,0.01612514994313254,0.04088954059324768
ENSTGUG00000016633,0.02397389319322662,-0.03602504484669924,3.5698417672198626,-0.010091496261122795,0.991948287600195,
ENSTGUG00000009241,25.695929719244326,0.5879070489091313,0.2706325467879963,2.172344220555543,0.02982970892497016,0.06953497626343438
ENSTGUG00000006633,1720.4125151421772,0.018308193740255663,0.020770554119354426,0.8814494613408371,0.3780745966840071,0.5435893697411367
ENSTGUG00000002833,5831.983678659922,0.12735404912333234,0.03831217012559493,3.3241147318421373,0.0008869969644299155,0.003122083457121865
ENSTGUG00000016257,11.246561500119586,-0.003052654232396402,0.1807973258389812,-0.0168843992477804,0.9865288385911841,0.993900090135638
ENSTGUG00000003672,1973.5983460894367,0.13937761897912435,0.023627632855259106,5.898924358311302,3.65878910734442e-09,3.129525708000292e-08
ENSTGUG00000015775,42.374893004241734,0.260261943999169,0.1952223475681961,1.3331565122597093,0.18248044716413403,0.3118558061116399
ENSTGUG00000003739,1852.271040682321,-0.03828091503531553,0.03023183207931624,-1.2662452918791594,0.20542527674763766,0.34189849711021636
ENSTGUG00000016214,95.35290105748803,0.04968645920948416,0.10875288669796185,0.4568748537910336,0.6477609992365876,0.7812585183243671
ENSTGUG00000009641,119.14731849942628,-0.40062206732803746,0.061427435318826995,-6.521875205251328,6.943377596885418e-11,7.621692177504224e-10
ENSTGUG00000004387,21.204647649272903,0.010892607785227368,0.1795129831316489,0.06067866287553747,0.9516151249213286,0.9759864651631747
ENSTGUG00000012427,324.76026794295694,-0.029914519768130945,0.03892458587142238,-0.7685250619478924,0.4421753071594009,0.6055025957455082
ENSTGUG00000005894,603.7690701240848,-0.01983686651303254,0.04103833564574421,-0.4833740501630133,0.6288301701392274,0.7671217377975443
ENSTGUG00000012435,1223.3528923637843,0.02000734138266794,0.03376737860078611,0.5925050214647745,0.5535124591995328,0.7076562155691205
ENSTGUG00000010167,623.3094227744772,0.1615344869908082,0.031469798242290306,5.133000400801173,2.851592994630969e-07,1.8651901619580103e-06
ENSTGUG00000012412,947.1305721208835,0.287850781513865,0.041945220902590806,6.862540602237846,6.7646502630425675e-12,8.442993520724557e-11
ENSTGUG00000010347,2286.8129199665477,-0.06027540341253864,0.025560999377270487,-2.358100421775258,0.018368723119523776,0.04573219172706094
ENSTGUG00000010166,17.04404647184118,-0.2683945222370505,0.1344487094887173,-1.9962595643922767,0.04590567695079869,0.10063869057809202
ENSTGUG00000014575,4.28205741324548,-0.21506539743546163,0.21316310008636022,-1.008924140005145,0.313011016977078,0.4729134158033778
ENSTGUG00000012693,35.11137620755882,0.056485172854282506,0.12461049894853478,0.453293850284729,0.6503371605040706,0.7835343373300293
ENSTGUG00000008500,275.47719966711213,-0.23619874508310576,0.056125004007837875,-4.208440591828208,2.5713911330249016e-05,0.0001232022992778915
ENSTGUG00000012907,487.8713580225617,-0.396390872003734,0.08095932643161084,-4.896173047321227,9.772102086978521e-07,5.88387750131576e-06
ENSTGUG00000002602,0.08035441433249926,-0.43093893086837926,2.497046426139088,-0.17257946282348197,0.8629819959509508,
ENSTGUG00000012405,471.20922596035757,-0.009666138164155142,0.04301309570694646,-0.22472547035469703,0.8221928488808995,0.9011284142496495
ENSTGUG00000013518,83.97330629996125,0.10923201478577366,0.15689238777794987,0.6962225276370321,0.486289481733577,0.647377834502509
ENSTGUG00000010753,157.6478837906256,-0.23654004554206576,0.0765495915923776,-3.090023612426681,0.002001405834510768,0.006456683027536246
ENSTGUG00000014777,258.7490472073953,-0.4333719308835917,0.10289298703413997,-4.211870443024447,2.5326479643801433e-05,0.00012155006654160755
ENSTGUG00000009262,98.96073820041501,-0.4768185052650808,0.13566022333289474,-3.514799648346609,0.0004400858696604041,0.0016665259690545689
ENSTGUG00000009919,119.03581761392026,-0.11409313177981875,0.05307249392323188,-2.1497601364814662,0.03157419289941585,0.07304464728581424
ENSTGUG00000006360,238.39827437586857,-0.10825405879704962,0.06681982864058349,-1.6200888418815964,0.10521319396619146,0.199852549470556
ENSTGUG00000011026,98.81584848685496,-0.05056575850017602,0.07178414893712158,-0.7044139862195548,0.4811749984864523,0.6427678191810601
ENSTGUG00000004195,535.0825678824391,0.04351960874322402,0.03957765913617762,1.0996003728639698,0.2715062794474433,0.42466875495597545
ENSTGUG00000018405,0.039645483185700645,0.02663769651462337,3.5654294334470684,0.007471104676686859,0.9940389763811928,
ENSTGUG00000015092,57.17653074591022,-0.0031341951066299434,0.09396076745516956,-0.03335642302118623,0.9733903596995566,0.9865749620255596
ENSTGUG00000003802,17.349823225305524,0.9283531484153992,0.16362432153564924,5.6736867704177865,1.3975657219770974e-08,1.1028532453057978e-07
ENSTGUG00000016121,0.7078965863765466,-1.8230207297398577,0.6037996143481391,-3.019247920037159,0.0025340307318035666,0.00795030088886117
ENSTGUG00000000829,278.76872828641535,0.17899214523260382,0.07649225386416166,2.340003545332394,0.019283556834793325,0.04768398949299652
ENSTGUG00000009583,8.962507729834583,-0.38332500584783535,0.20285413523445034,-1.8896583271758511,0.058803670906275154,0.1239175560668294
ENSTGUG00000012896,286.19036882577547,0.14175487489061497,0.06671042092661258,2.1249285032477605,0.03359257918000366,0.07713050762649272
ENSTGUG00000010859,233.2987957938479,-0.17774141898158763,0.058437545075269146,-3.041562042906694,0.002353540563308332,0.007453676457572014
ENSTGUG00000006798,2381.6932060510876,0.00502149089906022,0.0431250161889209,0.11644032496271327,0.9073035780344104,0.9514186448414724
ENSTGUG00000006668,1232.5936109782535,-0.06768369258975968,0.030300768490229075,-2.2337285805667033,0.025500937269261885,0.06070031273267174
ENSTGUG00000017763,0.0,,,,,
ENSTGUG00000011744,589.8272446287947,0.04661661578673919,0.024778263080049958,1.8813512325757904,0.05992415607453882,0.12584513718670626
ENSTGUG00000002879,233.60503514898474,0.48306339497903433,0.07150707907232447,6.755462553441025,1.4238027905842572e-11,1.70497895006747e-10
ENSTGUG00000000726,3201.8561072665198,0.4273294746758713,0.06033021701269209,7.083174830714947,1.4088874432614065e-12,1.925442025411678e-11
ENSTGUG00000010002,394.3635864633879,0.2547537892682074,0.0374188944351627,6.808159169684451,9.885545954347469e-12,1.2091434923017575e-10
ENSTGUG00000000850,1050.1117179521686,0.08724627413022452,0.03273892184254552,2.6649098143740506,0.007700897186977014,0.02140054583411139
ENSTGUG00000002070,67.90443241089815,0.2764883443424949,0.08837259898543295,3.128665983763478,0.0017560179958492498,0.00575393267526264
ENSTGUG00000013677,0.347269439277206,0.3990814840898176,0.8582314307576998,0.4650045078604075,0.6419282284167668,0.7767367851475915
ENSTGUG00000010203,335.80319995686796,0.06900476788897844,0.04636037329810893,1.488442887318019,0.13663413340403718,0.24727572399183392
ENSTGUG00000002909,5.592653813132216,0.6221473601401706,0.1966306028818522,3.164041359899584,0.0015559468223896103,0.005167578236345944
ENSTGUG00000005517,482.394639455657,-0.10639484635304822,0.036020558717294184,-2.953725598430708,0.0031396303552700274,0.009633225264942475
ENSTGUG00000001755,927.4721993974213,-0.1623303896991826,0.03215428757897829,-5.048483481416342,4.4533096854637516e-07,2.819167284801526e-06
ENSTGUG00000013831,0.08119047602032145,0.09367100491743773,3.101255533028668,0.03020422016819722,0.9759041828609772,
ENSTGUG00000008084,11.193859652746289,-0.6456253803004864,0.40695481703482833,-1.5864792681523463,0.11263063140130801,0.2112240644087174
ENSTGUG00000015750,526.3863968604455,0.15246832370654537,0.048768630828182016,3.126360554261003,0.001769844166792375,0.00579258629819431
ENSTGUG00000006996,154.7209269404765,0.43791937431023964,0.05349092329954938,8.186797820966548,2.6826827774394753e-16,5.7422824851091975e-15
ENSTGUG00000013861,0.0,,,,,
ENSTGUG00000012257,233.1954881894394,3.369939424216404,0.22030178687465213,15.29692278952708,8.015800230266623e-53,2.920480066874163e-50
ENSTGUG00000012190,600.2920905204055,1.0806523946953732,0.0886912420168348,12.184431857321952,3.7626629285524413e-34,3.540210988380879e-32
ENSTGUG00000000425,3.7580974793594826,0.1140507308095396,0.25184937002042723,0.4528529525417875,0.650654630673869,0.7836962717633349
ENSTGUG00000003489,630.9607937734618,0.2536785967456705,0.0353022741886792,7.1858995652756175,6.676611234220123e-13,9.543429947811801e-12
ENSTGUG00000013934,22.293091822079113,0.8877188845976024,0.16481297782340415,5.3862195582000005,7.195505828254847e-08,5.149011358254743e-07
ENSTGUG00000016230,9.573807750404535,-0.17437938151728133,0.20852228293798208,-0.8362625761638366,0.40300720174470295,0.5677577394221549
ENSTGUG00000011849,742.5199887678209,0.1644952136957449,0.04709777086468366,3.4926326803948995,0.0004782839226281793,0.001792544077716118
ENSTGUG00000007667,1643.8460039123715,-0.041573940172278084,0.03972959440251386,-1.0464224666146484,0.295366024484228,0.4519163512569621
ENSTGUG00000004593,459.92826023602186,-0.29480034234530944,0.05052186036866501,-5.83510464963306,5.375681629286106e-09,4.477294368671949e-08
ENSTGUG00000017530,85.94727102558038,-0.12316729185502902,0.07863419704212585,-1.5663324162774366,0.11727081583590401,0.21827667938848044
ENSTGUG00000012065,131.9036871536446,0.3215170983601533,0.07816469874505805,4.113328695973272,3.899944672208065e-05,0.00018073789598617294
ENSTGUG00000013623,35.53679675532243,-0.06119627173348814,0.2074497814770041,-0.2949931848459034,0.7679990858841921,0.8669797842099615
ENSTGUG00000002147,1897.4102181827218,0.03465632527620494,0.042270161955251045,0.819876803710702,0.41228634156232313,0.5771267320292014
ENSTGUG00000012533,254.93536705417367,-0.2499670242014338,0.06367048921398673,-3.925947912247589,8.638885012118512e-05,0.00037622651817781637
ENSTGUG00000011317,933.8392319546896,0.12285895319288603,0.03906448243196211,3.145029590674015,0.0016607003164316864,0.005477240411898343
ENSTGUG00000017477,0.10367251914118475,-0.1059693953652962,2.0516339610235965,-0.05165121916407846,0.9588066067844982,
ENSTGUG00000014689,0.008029694959897627,-0.10014423346155499,3.571377296314918,-0.02804078795172036,0.9776296198443202,
ENSTGUG00000002474,8.56986252605919,-0.18097903296919066,0.2208052438544324,-0.8196319517144371,0.4124259531171366,0.5772749731222696
ENSTGUG00000008132,0.16876888900361162,0.216087411967528,1.196647930049102,0.18057726632983964,0.8566994013503774,0.9240121077570482
ENSTGUG00000015535,59.90653135579457,-0.10928311995589354,0.097726518923829,-1.118254504092918,0.2634583118985292,0.4156495423761207
ENSTGUG00000002932,2778.8970841252813,-0.1451265486355764,0.02519648476942949,-5.75979347768607,8.421691328984927e-09,6.84122591639174e-08
ENSTGUG00000010818,0.8477091145620373,-0.4296503811529613,0.6530577512274405,-0.6579056451675541,0.5105987629951556,0.669332712051523
ENSTGUG00000016008,0.5128392127796945,-0.06593629231794314,0.6038196714253147,-0.10919864893156048,0.9130449318988,0.954225292269457
ENSTGUG00000013611,114.73914025136531,-0.11737081389317122,0.07165902367713306,-1.6379069637063046,0.1014411030861915,0.194086865837759
ENSTGUG00000006323,113.0200572825297,0.1245087147175968,0.07516736796856231,1.6564197747308484,0.09763683921698953,0.18811130003957344
ENSTGUG00000000280,309.67496983562825,0.24678592955496478,0.06068977132108119,4.0663512842936225,4.775493542485657e-05,0.0002183009915150144
ENSTGUG00000018182,0.0675579928162871,0.2219118660751382,2.8343120830746837,0.07829478884851891,0.9375935626362598,
ENSTGUG00000017772,0.17384216715240702,-0.7613312300469772,2.5317188845891696,-0.30071712727715455,0.7636302072945393,0.8639273037600219
ENSTGUG00000007610,130.5375358462131,-0.10585170254072905,0.07005196433521228,-1.5110454581146084,0.1307768694170805,0.23866813512715404
ENSTGUG00000016270,38.384578675484924,0.1510695623695489,0.19420904430658587,0.7778708911777801,0.4366451302804677,0.6002337008045862
ENSTGUG00000016662,0.6561386289804034,-0.5658440855012197,0.5484430022670429,-1.0317281525377253,0.3021994851828541,0.4600696998818629
ENSTGUG00000014385,1.902140735499238,-0.9695798335342493,0.4351302769231201,-2.228251824695612,0.02586372691803426,0.06141021349756221
ENSTGUG00000010322,0.10585177422580909,0.1548798658363341,2.2395902215683017,0.06915544832477322,0.9448658852484753,
ENSTGUG00000006280,377.59687330196635,-0.8373929114283665,0.10764881579927202,-7.778932868056961,7.313885802876209e-15,1.3032568208996068e-13
ENSTGUG00000017895,3.8449629933122913,-0.17557833389262734,0.2776136444615167,-0.6324557074029779,0.5270891423050872,0.6848159691071558
ENSTGUG00000010812,1281.0737934948731,-0.14193403306611638,0.04657708301594705,-3.0472933012469037,0.002309122757093472,0.007331989262464048
ENSTGUG00000013009,85.88177319280972,-0.42524472115670053,0.14360075544148093,-2.9612986355771156,0.0030634474061801364,0.009419729463714967
ENSTGUG00000001315,480.4435280364038,-0.2625377303283112,0.06301559146097828,-4.166234486442689,3.096721819650854e-05,0.00014600293072604962
ENSTGUG00000016653,0.048918063255366455,-0.1030566401386338,2.955214860197794,-0.03487280790532306,0.9721811635682712,
ENSTGUG00000005854,2394.852912953447,0.051557136974215795,0.0480931781883297,1.0720259903041023,0.2837083585819161,0.4387844953356875
ENSTGUG00000010010,153.53614586969712,-0.1019189241077955,0.06571421295764451,-1.550941866616989,0.12091561602958681,0.22350593791997458
ENSTGUG00000017212,0.23077996948185064,-0.3056139664032366,1.1481639337240244,-0.26617624663752487,0.7901034757722925,0.881071367486633
ENSTGUG00000005950,748.8808382455246,0.10229601200927133,0.03442644866040683,2.9714366712161024,0.0029640999807632375,0.009150396262951088
ENSTGUG00000013716,0.1362963339495849,-0.11034031353130337,1.6205369918450307,-0.06808873483701076,0.9457149978435822,
ENSTGUG00000011906,658.0743473877244,-0.10952459008381074,0.051190094449003715,-2.1395660872030757,0.0323898497387572,0.07467126924191549
ENSTGUG00000003580,84.5614289591519,-0.5102305821963321,0.13856270548723906,-3.6823081680035603,0.00023113177730181504,0.0009277779077628412
ENSTGUG00000006653,116.57846022432962,-0.554295830504335,0.09987046337307483,-5.5501477792659735,2.8542821993153342e-08,2.1655617359803183e-07
ENSTGUG00000003687,1618.1477872891853,0.13996416133467277,0.025009779848132047,5.596377184628698,2.188772441385194e-08,1.686034155928028e-07
ENSTGUG00000006662,554.3398221069627,0.0760142458644185,0.04518086478002529,1.6824433581453897,0.09248289971707768,0.18006562532748588
ENSTGUG00000006193,0.10180312029533391,0.5410558474282388,2.05354164751708,0.26347449445811083,0.7921848797264258,
ENSTGUG00000013132,1241.1394079734564,0.3811108913686375,0.0597918313688214,6.37396250698166,1.842056410449931e-10,1.902175810680792e-09
ENSTGUG00000006598,84.40876227319771,0.31159948532358334,0.08408019117508497,3.705979743489426,0.00021057512976319304,0.0008522544367915192
ENSTGUG00000013298,0.01324248952180223,0.029551213994176824,3.5714479499027982,0.008274295022269918,0.9933981430818314,
ENSTGUG00000016376,5.390379991532496,0.11056774428269252,0.20936412493067125,0.5281121792919674,0.5974214780396061,0.7426755619720106
ENSTGUG00000004460,3206.4556250767864,-0.044048985686169134,0.04600822325667999,-0.9574154915833141,0.3383575823218683,0.501344227713046
ENSTGUG00000007236,0.2839647363572595,-1.4291039099072975,1.2922387645388966,-1.105913202052283,0.2687640899666609,0.4215733513409454
ENSTGUG00000012955,0.9570369310160948,0.2538553009270115,0.4810667792227177,0.5276924366658149,0.5977128235684823,0.7428140206681684
ENSTGUG00000008291,283.5985858669003,-0.2756492865654467,0.05439472150486533,-5.067574186234068,4.0291748988693615e-07,2.571583711078604e-06
ENSTGUG00000008467,716.0105062530662,-0.09721965644809306,0.044497669062013995,-2.1848258234066886,0.0289016198788247,0.06770332952188703
ENSTGUG00000008670,191.88491118612808,-0.04354766372548752,0.05217896231302011,-0.834582785764238,0.403952657778347,0.5686676020520423
ENSTGUG00000007747,5.125749500038931,-0.7329278630379134,0.31545068406476817,-2.3234308881302947,0.02015601638467619,0.04956938454275385
ENSTGUG00000004003,42.99195155933192,-0.1192505862304698,0.11211519423707114,-1.0636433985772762,0.2874902744803677,0.4433123332014242
ENSTGUG00000013985,11.63420947634962,1.0056026758472718,0.529214036046368,1.9001814149902185,0.057409316349937345,0.12145751583596825
ENSTGUG00000003146,5.875861514557074,-0.28056291721025306,0.21272726880214324,-1.3188855325886946,0.18720738352116495,0.31834550500659664
ENSTGUG00000008389,763.6899908872729,0.7308647548692283,0.07991849748208923,9.145126321137662,5.956021406777653e-20,1.831075593710243e-18
ENSTGUG00000008934,588.6249451467432,0.0695142792034977,0.04158862866718673,1.6714732231203429,0.09462824339574853,0.18347079256213744
ENSTGUG00000000239,0.2223686158106673,-0.5583942747491216,1.15287625903287,-0.48434883655037697,0.6281383223138164,0.7666236908634247
ENSTGUG00000013509,0.7241950930092195,-0.9600234019476412,0.49910769840945374,-1.923479451443094,0.05441986470013363,0.11619523230986138
ENSTGUG00000014887,0.5851289278951554,0.20955499339656075,0.803523104469862,0.2607952306919889,0.794250422566395,0.8837005595956464
ENSTGUG00000011997,13.983313910971795,-0.33480034175968537,0.16252371552991873,-2.0600091541597356,0.039397665697117605,0.08848113322173227
ENSTGUG00000015146,127.64325062145974,0.13420652491751153,0.20874210450805783,0.6429298259390257,0.5202696350741511,0.6785298728872631
ENSTGUG00000004040,0.35069463969490544,0.5159805851752575,0.9071397607583762,0.5687994369730784,0.5694922567989265,0.7202884559734705
ENSTGUG00000007651,276.86153847418353,-0.023243471948512555,0.047459637539724875,-0.4897524118058677,0.6243091089926143,0.7632921021269118
ENSTGUG00000005466,672.6257482949015,0.6442574414261362,0.06068019605458453,10.617260380085094,2.4772489377339484e-26,1.305243409530958e-24
ENSTGUG00000018150,0.08116755046369889,-0.23275246280159598,2.506774946419241,-0.09284936533056834,0.926023232503033,
ENSTGUG00000013530,47.5955783261373,0.192356320215537,0.09179806640201736,2.0954288881547702,0.036132883762770886,0.08225731209168953
