,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSTGUG00000005894,603.7690701240848,-0.1153875320294309,0.06074308368189751,-1.8995995105170862,0.05748569651918743,0.3469694763774289
ENSTGUG00000012435,1223.3528923637843,0.03893800532604548,0.04135720672311656,0.941504719763415,0.34644627171571496,0.7187714242466016
ENSTGUG00000010167,623.3094227744772,0.07039512643195885,0.040988295604320435,1.7174445873894484,0.08589797086440804,0.4110744355033599
ENSTGUG00000012412,947.1305721208835,0.09361201005724297,0.0672494245172041,1.3920120615053686,0.16391874554503882,0.5314762850372505
ENSTGUG00000010347,2286.8129199665477,0.067360589083195,0.028963433402903867,2.3257114633530103,0.02003394853843221,0.2119128986230107
ENSTGUG00000010166,17.04404647184118,-0.36892626131151124,0.15227845371749255,-2.422708218432165,0.01540529456474189,0.18723014524626885
ENSTGUG00000014575,4.28205741324548,-0.08992476273760625,0.2535103549659248,-0.3547183023340145,0.722800638162512,0.9157585967111084
ENSTGUG00000012693,35.11137620755882,-0.030334736783350403,0.14823574328909744,-0.2046384772678607,0.8378545910010831,0.9580429898861166
ENSTGUG00000008500,275.47719966711213,-0.029056522142895863,0.08349428953892578,-0.34800610081662475,0.7278356017571797,0.9178122165006245
ENSTGUG00000012907,487.8713580225617,0.09708774848321988,0.10754593943841355,0.9027560593193519,0.36665537661072645,0.7318492548638039
ENSTGUG00000002602,0.08035441433249926,-0.07941770408361268,2.9642889911454766,-0.026791485014058515,0.9786260447562218,
ENSTGUG00000012405,471.20922596035757,-0.12066541832890076,0.045952370578610124,-2.6258801626453634,0.008642523885605716,0.1412088043237936
ENSTGUG00000013518,83.97330629996125,0.004924098393715605,0.18339674095951952,0.02684943237242413,0.9785798260800409,0.9945458791751052
ENSTGUG00000010753,157.6478837906256,-0.12491544572160944,0.08958295746240318,-1.3944108261220873,0.1631935807372118,0.5308539053771366
ENSTGUG00000014777,258.7490472073953,-0.37679412617974006,0.12197132072919246,-3.089202641466181,0.002006944989655521,0.07081315794873494
ENSTGUG00000009262,98.96073820041501,-0.09397890733932208,0.1620859595294911,-0.5798090569480996,0.5620433892617654,0.8498276428247041
ENSTGUG00000009919,119.03581761392026,-0.011929883294316612,0.06492919064233432,-0.18373682432040417,0.8542199190413223,0.9632690315839342
ENSTGUG00000006360,238.39827437586857,-0.08727248458391285,0.07724435293409428,-1.1298234921894508,0.2585506071882633,0.6399661723378913
ENSTGUG00000011026,98.81584848685496,-0.06649329849656055,0.08070582580071638,-0.8238971330365885,0.409998009590523,0.7603424927143494
ENSTGUG00000004195,535.0825678824391,-0.0008176926800744169,0.04573942045806491,-0.017877198090520165,0.9857368193955326,0.996006993366918
ENSTGUG00000018405,0.039645483185700645,-0.32444531442623437,3.992486284583717,-0.08126397720613916,0.9352320212335387,
ENSTGUG00000015092,57.17653074591022,0.08214024050683785,0.10043231049982813,0.8178666815295303,0.41343331724066157,0.7622896707676924
ENSTGUG00000003802,17.349823225305524,0.3664044325950307,0.25458907967723665,1.4391993288146983,0.15009405551904184,0.5148899080495605
ENSTGUG00000016121,0.7078965863765466,-0.6492716552416974,0.6871614875482256,-0.9448603668961161,0.3447301677618474,0.7177946645496782
ENSTGUG00000000829,278.76872828641535,-0.21688214502932193,0.08506965955671018,-2.5494652989029687,0.010788824741665235,0.1558919389779554
ENSTGUG00000009583,8.962507729834583,-0.267242550530857,0.2510576357708419,-1.064466928919813,0.2871172282514409,0.6691819145653476
ENSTGUG00000012896,286.19036882577547,0.05148057304591942,0.07562092804782142,0.6807715056520328,0.49601608263885477,0.8130519937316045
ENSTGUG00000010859,233.2987957938479,-0.07092067150220771,0.07000286358232818,-1.0131110053633752,0.3110071421357964,0.690249012558102
ENSTGUG00000006798,2381.6932060510876,-0.026631910334178496,0.04754538455607256,-0.5601366059574132,0.5753862634893167,0.8565931485214645
ENSTGUG00000006668,1232.5936109782535,0.09729824866062046,0.036287698968377184,2.681301141342987,0.007333648725490263,0.13486837327184506
ENSTGUG00000017763,0.0,,,,,
ENSTGUG00000011744,589.8272446287947,-0.018097675032736595,0.028208619503436155,-0.6415654275648646,0.5211553865887258,0.8279642080009577
ENSTGUG00000002879,233.60503514898474,0.20683090410552418,0.11072196535809976,1.8680205272421464,0.06175920975944442,0.3584171162925266
ENSTGUG00000000726,3201.8561072665198,-0.09371343334905195,0.07960618854025656,-1.177212916074501,0.23911053466725996,0.6173764622826637
ENSTGUG00000010002,394.3635864633879,0.01906047089231938,0.05777014502128804,0.32993635181797937,0.7414480552761853,0.9244624926023356
ENSTGUG00000000850,1050.1117179521686,0.09450124065741254,0.041623857444747336,2.2703623945199243,0.023185604190268345,0.22861196559622615
ENSTGUG00000002070,67.90443241089815,0.1533199418416178,0.10182101160149443,1.5057790079878515,0.13212391390473277,0.4892171246956257
ENSTGUG00000013677,0.347269439277206,0.919885165553537,0.9655762384080717,0.9526799945596582,0.34075223250442555,0.7152811568916426
ENSTGUG00000010203,335.80319995686796,-0.01952729093786725,0.05153116001817841,-0.37894141973475265,0.7047313654167963,0.9076648775592018
ENSTGUG00000002909,5.592653813132216,0.12473965354380795,0.22457100101885222,0.5554575300367314,0.5785817516720405,0.8572190361265356
ENSTGUG00000005517,482.394639455657,0.011947198559065477,0.04228690859322098,0.28252712143116404,0.7775393533807171,0.9400872285828566
ENSTGUG00000001755,927.4721993974213,0.036302862711881184,0.04126574734362127,0.8797335574607683,0.37900366584348855,0.7373760294246022
ENSTGUG00000013831,0.08119047602032145,0.32590311456054527,3.7394920922369406,0.08715170577231841,0.9305509264354168,
ENSTGUG00000008084,11.193859652746289,-0.20009679982065826,0.4497995419764678,-0.4448577224899147,0.6564225769384755,0.8917082221862027
ENSTGUG00000015750,526.3863968604455,-0.0337377794600369,0.058610022550027334,-0.5756315727611192,0.5648642356511724,0.8515862348364733
ENSTGUG00000006996,154.7209269404765,0.08740235744339639,0.07215623332527701,1.2112932371260363,0.22578303973694103,0.6013148736700221
ENSTGUG00000013861,0.0,,,,,
ENSTGUG00000012257,233.1954881894394,0.23342663956266463,0.39455217929863506,0.5916242560809298,0.5541022274370411,0.845555192859092
ENSTGUG00000012190,600.2920905204055,0.28410231399412345,0.1814123630473985,1.566058173884735,0.11733499875778271,0.46402796490580794
ENSTGUG00000000425,3.7580974793594826,-0.5140712834715747,0.2880640004802381,-1.7845731594873175,0.07433057826612027,0.38865337569619074
ENSTGUG00000003489,630.9607937734618,0.02245230255613122,0.062153783880281414,0.3612379030595806,0.7179216098784869,0.9134030637550054
ENSTGUG00000013934,22.293091822079113,-0.20905122541991078,0.2084134970048298,-1.0030599189795573,0.31583195183157176,0.6941409925641453
ENSTGUG00000016230,9.573807750404535,-0.22412535502111477,0.23372370625097405,-0.9589329153476948,0.3375925416322654,0.712886573714631
ENSTGUG00000011849,742.5199887678209,0.07539801877546734,0.06164413761228537,1.2231174235851567,0.2212853486275409,0.5964959606527027
ENSTGUG00000007667,1643.8460039123715,0.0433571195822596,0.04631393719849965,0.9361570664232832,0.3491923247482166,0.7204996910099616
ENSTGUG00000004593,459.92826023602186,-0.10724766101036821,0.06755368472055176,-1.5875915792605226,0.11237872358385853,0.4579044890681076
ENSTGUG00000017530,85.94727102558038,-0.12213901787274369,0.10963073232388237,-1.1140947003063706,0.2652385619980395,0.6467841177422389
ENSTGUG00000012065,131.9036871536446,0.09672336545361133,0.09803728381614099,0.9865977686102181,0.3238398645720898,0.7001368542174523
ENSTGUG00000013623,35.53679675532243,-0.03988092146596019,0.22792845805470605,-0.17497122477083665,0.86110224406619,0.9640141647925714
ENSTGUG00000002147,1897.4102181827218,-0.07687885809578145,0.05984449953451222,-1.2846436797661835,0.19891682751500617,0.5723430473824819
ENSTGUG00000012533,254.93536705417367,-0.030995343655476217,0.07598511571274252,-0.40791335730345374,0.6833372859425214,0.901108304463725
ENSTGUG00000011317,933.8392319546896,-0.03693125140053146,0.0474153903927824,-0.7788874265211819,0.4360460312114708,0.777095694847122
ENSTGUG00000017477,0.10367251914118475,-0.17101292636307494,2.3807308876180615,-0.07183211141271603,0.9427355176077672,
ENSTGUG00000014689,0.008029694959897627,-0.07713047195706745,3.9985450478443276,-0.01928963436304152,0.9846100529716642,
ENSTGUG00000002474,8.56986252605919,0.4013372459457099,0.24644923596427978,1.6284783532616816,0.10342349553825533,0.4440908518094261
ENSTGUG00000008132,0.16876888900361162,0.7197931552213948,1.3401896776193885,0.537083046707225,0.591210250735947,
ENSTGUG00000015535,59.90653135579457,0.11354001433623565,0.11153910381424255,1.0179390944840783,0.30870690119012634,0.6883318461527252
ENSTGUG00000002932,2778.8970841252813,0.06841499633856903,0.03135398427939041,2.1820192205537197,0.029108114220496493,0.25546901711468717
ENSTGUG00000010818,0.8477091145620373,1.2265788336807801,0.7516354751932617,1.6318799127534531,0.1027047864117015,0.4426152514413357
ENSTGUG00000016008,0.5128392127796945,-0.7419805938908232,0.7603543982866966,-0.9758352099530495,0.329146133234835,0.7047546644365791
ENSTGUG00000013611,114.73914025136531,-0.15699119904155068,0.08238281450390302,-1.9056304398790962,0.05669816992001627,0.3452806439027429
ENSTGUG00000006323,113.0200572825297,0.03307035487031487,0.08507045461424771,0.3887407798662005,0.6974679124457963,0.9056229641202211
ENSTGUG00000000280,309.67496983562825,0.15320178927098296,0.07654279774004286,2.0015180238288637,0.04533659339328987,0.31594106190261806
ENSTGUG00000018182,0.0675579928162871,0.08316886485523939,3.379127407535572,0.024612527089025976,0.9803640271551203,
ENSTGUG00000017772,0.17384216715240702,0.481627202014616,3.0378206306783597,0.15854366026445293,0.8740284197714421,
ENSTGUG00000007610,130.5375358462131,-0.06000222594527681,0.07805489587506952,-0.7687182882328504,0.44206056575143293,0.7806094750023633
ENSTGUG00000016270,38.384578675484924,0.6567984591937732,0.21340911366111476,3.077649533921701,0.002086401312509093,0.07234394377556631
ENSTGUG00000016662,0.6561386289804034,0.8489917278638179,0.5905119620789718,1.4377214728637089,0.1505130979646259,0.5148899080495605
ENSTGUG00000014385,1.902140735499238,0.07391284242476497,0.49418191626852526,0.14956606057717964,0.8811069866576203,0.9694619741771797
ENSTGUG00000010322,0.10585177422580909,-0.07941736318629138,2.637415470125396,-0.030111813662227243,0.975977879064192,
ENSTGUG00000006280,377.59687330196635,-0.1754872478943142,0.17021595070386525,-1.0309682915652232,0.3025556895235678,0.6818683182866541
ENSTGUG00000017895,3.8449629933122913,0.1172092408139801,0.30992536053604036,0.378185381832766,0.705292884080464,0.907861725778519
ENSTGUG00000010812,1281.0737934948731,-0.0318780502219485,0.054394794141393,-0.5860496528231209,0.5578421483775586,0.8472653817897309
ENSTGUG00000013009,85.88177319280972,0.1089869509623357,0.16089488596086984,0.6773798328732566,0.49816499052153396,0.8146668507241778
ENSTGUG00000001315,480.4435280364038,-0.06786593369679703,0.08127414912057995,-0.8350248440756946,0.40370372030847057,0.7562737403120372
ENSTGUG00000016653,0.048918063255366455,-0.16185700445810472,3.5186837041097565,-0.0459993048733135,0.963310803955375,
ENSTGUG00000005854,2394.852912953447,0.1648228857000961,0.05562292465387639,2.9632186140109678,0.0030444026653019675,0.08615852247304999
ENSTGUG00000010010,153.53614586969712,-0.020568252527041194,0.07474682777965704,-0.27517224660922684,0.7831839081907168,0.9419563046204529
ENSTGUG00000017212,0.23077996948185064,0.4793438286799145,1.3133663789117276,0.3649734273517075,0.7151312419476322,
ENSTGUG00000005950,748.8808382455246,0.07285558206010899,0.04633033192441445,1.5725245003417871,0.11582896173654825,0.46299234374044695
ENSTGUG00000013716,0.1362963339495849,-0.088573653783517,1.8733775836614395,-0.04728019303530015,0.9622899140941674,
ENSTGUG00000011906,658.0743473877244,0.1154393103778057,0.058142422282310514,1.985457534212974,0.04709359028787517,0.32094827155962713
ENSTGUG00000003580,84.5614289591519,-0.04076023037056495,0.17880269183098838,-0.22796206227752536,0.8196757339335982,0.9537301273556278
ENSTGUG00000006653,116.57846022432962,-0.21518558292174483,0.20135973967303572,-1.0686624012881585,0.28522181935431756,0.6670416331849748
ENSTGUG00000003687,1618.1477872891853,0.04799496835314315,0.03187468794365396,1.5057392385451929,0.13213412681082665,0.4892171246956257
ENSTGUG00000006662,554.3398221069627,0.04083500949834275,0.051353481900127854,0.7951750881811401,0.4265116607940107,0.7719276545631971
ENSTGUG00000006193,0.10180312029533391,-0.003845442509801456,2.3964857386267977,-0.001604617314353358,0.9987197011682988,
ENSTGUG00000013132,1241.1394079734564,0.14883565902826826,0.11137670092785963,1.3363266983879454,0.18144251368214148,0.5553200437001601
ENSTGUG00000006598,84.40876227319771,0.11912711463363812,0.10130785228499353,1.1758922131575391,0.23963795092166595,0.6177693994556074
ENSTGUG00000013298,0.01324248952180223,0.0030186518670790034,3.996402828330994,0.0007553422406969105,0.9993973241453343,
ENSTGUG00000016376,5.390379991532496,0.38161467074941,0.23016432956838925,1.6580096119369354,0.09731552630075402,0.43439729953373485
ENSTGUG00000004460,3206.4556250767864,0.0693848178289902,0.06863448371947833,1.0109323195695419,0.3120488239933221,0.6911255191515999
ENSTGUG00000007236,0.2839647363572595,0.14500577546975663,1.4674111709224407,0.09881741283092688,0.921283242722337,0.9786712148524682
ENSTGUG00000012955,0.9570369310160948,-0.7067289653853193,0.6187848633249996,-1.1421238741810165,0.2534025330451509,0.6341775097577136
ENSTGUG00000008291,283.5985858669003,0.10927777043220646,0.06937060391572866,1.575274889706265,0.11519300740458752,0.46272157720756796
ENSTGUG00000008467,716.0105062530662,0.015115966500125897,0.06231654030591852,0.24256748570957262,0.8083404716628854,0.9501852238715272
ENSTGUG00000008670,191.88491118612808,-0.06223704036882267,0.060790850720424276,-1.0237895938494,0.3059346665560143,0.6850802057627816
ENSTGUG00000007747,5.125749500038931,0.1423264067960195,0.36898463465057824,0.38572448126681486,0.6997007298999565,0.9064604566414027
ENSTGUG00000004003,42.99195155933192,-0.062473281634627856,0.14113534085318713,-0.4426480373871367,0.658020333014958,0.8920658720169339
ENSTGUG00000013985,11.63420947634962,1.725739511017679,0.7658731016342226,2.253296933049731,0.024240433012927803,0.2320551041625714
ENSTGUG00000003146,5.875861514557074,-0.2516710276053909,0.2536580066277201,-0.9921667009500498,0.32111621326636797,0.6980825090003122
ENSTGUG00000008389,763.6899908872729,0.24646422731062145,0.11605552536043794,2.1236750817780403,0.03369732242724935,0.2736907950362354
ENSTGUG00000008934,588.6249451467432,0.10581765407544153,0.04907500100110217,2.156243543898552,0.031064653061547397,0.26514827539352315
ENSTGUG00000000239,0.2223686158106673,-0.5832106488392258,1.3374546812522672,-0.436060120028263,0.6627931106692204,
ENSTGUG00000013509,0.7241950930092195,0.51960804327224,0.553563659174906,0.9386599619756881,0.34790535613974916,0.7194703026959784
ENSTGUG00000014887,0.5851289278951554,0.02706283583597321,0.8652932517004623,0.03127591227920673,0.9750495002248548,0.9930489566292972
ENSTGUG00000011997,13.983313910971795,0.1492213758015104,0.18125777913778637,0.823255015654126,0.4103629890192765,0.7604902779355992
ENSTGUG00000015146,127.64325062145974,0.23671989161437879,0.2301556894574465,1.028520703409098,0.3037049571707683,0.683173221790253
ENSTGUG00000004040,0.35069463969490544,-0.5007715118430672,1.0736794920923436,-0.4664068891426656,0.640924281255188,0.8846716404841977
ENSTGUG00000007651,276.86153847418353,-0.06551942715179357,0.05223829923029799,-1.254241200750896,0.20975434865132492,0.5838035073979458
ENSTGUG00000005466,672.6257482949015,0.1727189408178638,0.10590945398109047,1.630817026482846,0.10292893366001471,0.4429879587748952
ENSTGUG00000018150,0.08116755046369889,0.1587418085749939,2.9521087049219097,0.053772345276558164,0.9571165429042146,
ENSTGUG00000013530,47.5955783261373,0.054874912451745354,0.11857850773747687,0.4627728371589389,0.6435272031509328,0.8859988713879038
ENSTGUG00000015119,14.034591708490874,0.23448083443357184,0.3030450483704341,0.7737491032915634,0.4390791760821118,0.7790369132814111
ENSTGUG00000011896,0.35258698068078764,0.9181231531554802,1.1366115953626306,0.8077721157354173,0.4192217800058874,0.7665090694711374
ENSTGUG00000013644,80.36810692200964,-0.3150190597529965,0.10428557704417496,-3.020734685291674,0.0025216220827967224,0.07979330338931419
